,Id,Immobilisations incorporelles,Immobilisations corporelles,Actifs financiers non courants,Stocks et travaux en-cours,Créances clients et comptes rattachés,Trésorerie et équivalents de trésorerie,Total actif,Capitaux propres,Provisions pour risques et charges non courantes,Dettes financières non courantes,Dettes financières courantes,Fournisseurs et comptes rattaches,Total passif,Chiffre d'affaires,Produits des activités ordinaires,Résultat opérationnel,Coût de l'endettement financier net,Quote part resultats des Sociétés Mises en Equivalence,RN des activités abandonnées,Résultat net
724,725,14885000.0,1064434.0,587.0,615900.0,475305.0,82682.0,2117000.0,2306600,389057.0,0.0,400400.0,30580.0,2117000.0,0,0,0,0,0,0,0
725,726,15639000.0,1250080.0,1295.0,520900.0,508154.0,111488.0,1928000.0,2627500,451842.0,10726000.0,174500.0,27811.0,1928000.0,38 302 000,1 425 309,31 386,366,0,0,-1 458 000
726,727,15443000.0,1447791.0,29157.0,521400.0,533150.0,75569.0,1734000.0,2734800,1574900.0,8667000.0,256400.0,18912.0,1734000.0,37 495 000,1 434 725,34 519,368,5 176,0,-335 000
727,728,2441.0,0.0,31621.0,485300.0,0.0,46354.0,1510200.0,247202,1507600.0,8025000.0,937100.0,17948.0,1510200.0,34 652 000,1 594 967,38 886,805,-39,0,11 000
728,729,1633.0,30431000.0,31057.0,189718.0,5406000.0,87476.0,13645900.0,254769,1500000.0,17036000.0,625698.0,397555.0,13645900.0,31 919 000,1 171 518,40 849,0,0,0,-2 424 000
729,730,3500.0,29014000.0,0.0,198886.0,5352000.0,81644.0,12184400.0,263472,1413900.0,887.0,1450036.0,446837.0,12184400.0,0,0,0,0,0,0,0
730,731,0.0,26307000.0,2067000.0,229990.0,4919000.0,41551.0,12859300.0,257230,1703.0,168.0,1655870.0,477448.0,12859300.0,2 234 400,394 709,38 087,-2 451,0,0,26 459
731,732,198375.0,28608000.0,2183000.0,0.0,3740000.0,61378.0,13233200.0,0,4101.0,0.0,2393184.0,0.0,13233200.0,2 241 500,418 859,12 260,1 786,0,0,30 584
732,733,176982.0,27582000.0,4102000.0,3158900.0,2238.0,265400.0,271467.0,130484,1926.0,0.0,224000.0,21939000.0,271467.0,3 401 100,478 482,20 641,801,8 000,0,27 274
733,734,261412.0,102.0,3339000.0,3080600.0,3443.0,162400.0,316001.0,144121,0.0,1502525.0,213000.0,19229000.0,314815.0,3 746 200,582 838,-227 109,0,0,0,28 295
734,735,397371.0,98.0,520.0,3731300.0,4262.0,170300.0,395459.0,161500,3710.0,1472626.0,436000.0,21616000.0,395459.0,0,0,0,0,0,0,0
735,736,4161900.0,240.0,350.0,3508500.0,564.0,197500.0,0.0,179796,3882.0,1660270.0,562000.0,20576000.0,0.0,382 064,6 768 477,3 616,51 000,4 421,0,-59 071
736,737,4982100.0,0.0,362.0,15680170.0,1090588.0,565657.0,2037289.0,588000,5238.0,1630561.0,6500.0,4885.0,2037289.0,450 295,7 244 636,19 866,11 000,6 987,1 495,-9 399
737,738,4835700.0,2936710.0,0.0,12422153.0,1066068.0,543341.0,2190188.0,468000,6304.0,9760600.0,17900.0,3660.0,2190188.0,364 575,8 493 550,27 337,25 000,5 509,0,-33 728
738,739,4464800.0,2917703.0,451802.0,14978274.0,1206515.0,784497.0,2181110.0,390000,0.0,9803200.0,51600.0,4468.0,2181110.0,237 431,7 073 227,47 645,119 000,2 300,0,0
739,740,11918.0,3503265.0,387357.0,13153430.0,1308199.0,872003.0,2173329.0,220900,162300.0,11054500.0,60000.0,2472.0,2173329.0,0,0,0,0,0,0,0
740,741,6812.0,4104084.0,371572.0,270.0,4689700.0,19276.0,313390.0,6945100,261800.0,11965500.0,82424.0,847602.0,313390.0,1 094 900,627 267,520 052,29 700,1 000,0,2 143 000
741,742,11692.0,8467500.0,655439.0,443.0,4584000.0,27468.0,363546.0,6112500,231600.0,13500.0,108389.0,818960.0,363546.0,1 127 000,658 919,724 482,32 300,0,0,2 158 000
742,743,0.0,8774400.0,1152600.0,0.0,5404700.0,20073.0,370281.0,6250600,242000.0,17000.0,98849.0,830572.0,370281.0,1 125 900,728 411,407 140,31 200,0,0,3 226 000
743,744,21538.0,8891000.0,1039300.0,0.0,4822700.0,0.0,384591.0,6256500,0.0,20087.0,0.0,1041202.0,384591.0,1 024 800,629 240,-244 619,38 500,0,0,5 055 000
744,745,50184.0,7756000.0,1000400.0,322404.0,32037.0,77354.0,1275128000.0,128908,347489.0,13006.0,707300.0,3391600.0,1275128000.0,0,0,0,0,0,0,0
745,746,50512.0,7277.0,1099000.0,430718.0,33496.0,95853.0,1309428000.0,147975,307131.0,0.0,321200.0,3527200.0,1309428000.0,58 770 000,77 043,55 312,480 000,18 002,-2 506,89 803
746,747,0.0,3720.0,10253.0,453370.0,37130.0,112454.0,1356303000.0,171054,379877.0,30450.0,2677500.0,4172000.0,1356303000.0,57 419 000,86 171,51 761,454 000,20 860,0,221 075
747,748,75300.0,19513.0,2528.0,401170.0,0.0,145791.0,1461952000.0,0,15000.0,34054.0,2388700.0,4185000.0,1461952000.0,55 537 000,87 458,39 947,476 000,6 179,337,232 768
748,749,106600.0,0.0,3547.0,25359.0,525410.0,59419.0,14874000.0,689874,22000.0,68961.0,10531911.0,17367.0,14874000.0,43 474 000,0,-4 745,151 000,9 166,0,174 300
749,750,107800.0,51326.0,0.0,20264.0,558529.0,59609.0,15280000.0,649758,27000.0,0.0,11108143.0,18028.0,15280000.0,0,0,0,0,0,0,0
750,751,104500.0,63086.0,117496.0,31880.0,565974.0,61199.0,17467000.0,554525,30000.0,1705700.0,12956050.0,5370.0,17467000.0,13 310 100,378 445,-2 502,39 800,-112,0,1 421 000
751,752,158987.0,108708.0,105239.0,12446.0,0.0,0.0,17353000.0,431493,38800.0,2403400.0,15268873.0,0.0,17353000.0,13 365 700,275 956,2 161,39 100,-111,72 510,1 603 000
752,753,1265993.0,0.0,89871.0,1706000.0,1273500.0,12638000.0,389601.0,157496,41100.0,2356600.0,10283.0,17719.0,389601.0,13 742 300,266 194,-899,66 900,-162,6 925,1 482 000
753,754,982335.0,2413200.0,0.0,1906000.0,2150200.0,12450000.0,479704.0,192224,50900.0,1626000.0,11207.0,20163.0,479704.0,12 592 500,0,0,130 200,-63,0,350 000
754,755,950000.0,2619400.0,78700.0,1896000.0,2475000.0,15014000.0,822539.0,229096,55100.0,1710967.0,2037.0,26125.0,822539.0,0,0,0,0,0,0,0
755,756,946000.0,2500800.0,79100.0,1582000.0,2305800.0,23846000.0,1001220.0,226949,2768.0,2521071.0,1426.0,0.0,1001220.0,4 810 000,10 246 000,18 338,4 911,-34 382,0,149 650
756,757,1231000.0,2574900.0,398200.0,1003833.0,1345031.0,16988.0,883101.0,64037000,2882.0,2125457.0,4900.0,2095000.0,883101.0,5 081 000,9 951 000,11 095,6 160,-14 851,0,221 609
757,758,1142000.0,3471269.0,352600.0,1135017.0,3075193.0,8794.0,866165.0,65809000,3175.0,2356114.0,44384.0,4202400.0,866165.0,4 763 000,11 001 000,8 323,9 949,-2 543,0,114 534
758,759,951000.0,3864042.0,0.0,987975.0,3141269.0,9476.0,800029.0,68570000,0.0,1387000.0,42621.0,3569000.0,800029.0,4 031 000,10 788 000,0,12 164,-25 181,0,131 027
759,760,295.0,2980398.0,376723.0,664000.0,1994597.0,7757.0,836331.0,66979000,2674300.0,2224000.0,59168.0,3388800.0,836331.0,0,0,0,0,0,0,0
760,761,227.0,3514893.0,261967.0,19931.0,896000.0,1669577.0,724208.0,3570000,2326700.0,2647000.0,291176.0,3512640.0,724208.0,30 919 692,1 158 700,1 316 000,21 400,-43,0,21 464
761,762,136.0,423000.0,296121.0,22727.0,1048000.0,1891707.0,671081.0,4498000,2945200.0,2708000.0,361538.0,6903831.0,671081.0,37 994 988,1 111 700,1 303 000,14 400,-526,0,24 251
762,763,81.0,497000.0,43000.0,25772.0,1223000.0,2279265.0,516867.0,2773000,3441400.0,673649.0,453299.0,5576445.0,516867.0,33 828 661,1 091 900,1 267 000,13 700,-379,0,27 038
763,764,234600.0,578000.0,59000.0,26933.0,1307000.0,2684264.0,494742.0,149115,18718440.0,701651.0,246629.0,2326214.0,494742.0,37 738 571,1 142 700,983 000,12 700,286,0,30 361
764,765,287300.0,569000.0,57000.0,0.0,7571.0,3058100.0,3884900.0,278576,20699414.0,708846.0,1112000.0,141000.0,3884900.0,0,0,0,0,0,0,0
765,766,312500.0,5556.0,53000.0,0.0,22921.0,3424200.0,3803800.0,398317,21082541.0,669117.0,1406000.0,147000.0,3803800.0,3 003 880,38 302 000,180 900,369 000,61 746,47 000,-56 702
766,767,339500.0,5026.0,7773.0,0.0,23640.0,3703000.0,3987700.0,551726,22183130.0,232600.0,521000.0,173000.0,3987700.0,3 932 652,37 495 000,166 400,308 000,0,-21 000,-45 946
767,768,4158.0,0.0,1787.0,0.0,27061.0,5319600.0,4546200.0,-2120918,3725.0,126900.0,2290000.0,227000.0,4546200.0,4 753 724,35 318 000,157 500,311 000,36 454,-1 050 000,-33 024
768,769,4013.0,0.0,1811.0,0.0,656200.0,38479.0,5623232.0,-2006763,3710.0,279500.0,746220.0,1040.0,5623232.0,5 228 487,31 919 000,77 000,337 000,29 101,0,-425 104
769,770,4110.0,177200.0,1299.0,721600.0,674200.0,112929.0,7757224.0,-1866717,3778.0,211700.0,1000872.0,1564.0,7757225.0,0,0,0,0,0,0,0
770,771,0.0,191500.0,46500.0,818000.0,695700.0,71657.0,7790367.0,-1369316,4427.0,30070.0,2077321.0,1933.0,7790367.0,352 635,2 234 400,717 000,89 600,911,0,702
771,772,883500.0,206200.0,40500.0,792000.0,725000.0,0.0,8294668.0,-505836,4526.0,5863.0,1877000.0,3776.0,8294668.0,312 445,2 241 500,825 000,73 600,697,0,15 912
772,773,769300.0,218200.0,37300.0,797700.0,45848.0,78283.0,234930.0,-678673,22977.0,54259.0,17399.0,647900.0,234930.0,290 893,3 401 100,527 000,69 100,277,0,21 919
773,774,2810400.0,58407.0,52900.0,208.0,41594.0,85322.0,273280.0,-638886,40383.0,0.0,17529.0,630200.0,273280.0,255 368,3 746 200,611 000,61 900,-267,0,39 062
774,775,2284500.0,63752.0,1512.0,28.0,51764.0,162166.0,265380.0,-276104,42877.0,953500.0,4307.0,673600.0,265380.0,0,0,0,0,0,0,0
775,776,13215194.0,94321.0,1812.0,385.0,0.0,0.0,0.0,37509,45996.0,2408500.0,9684.0,693800.0,0.0,16 482 000,382 064,138 600,0,0,0,430 487
776,777,17320889.0,0.0,1936.0,410.0,5033700.0,2289300.0,257430.0,66467,13325.0,3597200.0,9390.0,24102.0,257430.0,16 940 000,450 295,65 800,-225 000,0,0,542 777
777,778,21710279.0,1819900.0,0.0,351303.0,5589100.0,3241000.0,280349.0,91583,13363.0,5209700.0,4795.0,22799.0,280349.0,21 025 000,364 575,118 800,-115 000,8,0,275 970
778,779,29939457.0,1808900.0,271200.0,385133.0,6592400.0,2685600.0,300131.0,138347,16851.0,39238392.0,828.0,27500.0,300131.0,16 631 000,237 431,176 200,-200 000,0,-15 423,-253 052
779,780,299.0,2179500.0,310500.0,401551.0,6220600.0,2919100.0,356981.0,1103100,18860.0,33500576.0,0.0,0.0,356981.0,0,0,0,0,0,0,0
780,781,303.0,2026800.0,387200.0,354937.0,14135882.0,5738280.0,2037807.0,1240000,1416000.0,41767282.0,4815900.0,8755600.0,2037807.0,40 810 000,1 094 900,-20 263,935 435,593,65 000,46 936
781,782,184.0,103835567.0,242600.0,447900.0,14417378.0,6394890.0,2323756.0,1329200,1408000.0,53759398.0,4838200.0,8782500.0,2323756.0,41 774 000,1 127 000,26 707,671 058,0,0,43 697
782,783,200.0,94605380.0,6101219.0,474000.0,16163806.0,4626751.0,2545410.0,1422200,1498000.0,420271.0,6211600.0,9375400.0,2545410.0,42 573 000,1 125 900,-65 170,252 951,0,0,27 833
783,784,250.0,101773927.0,3848530.0,533700.0,12562285.0,4537634.0,0.0,1417248,1460000.0,876425.0,7817200.0,8668600.0,0.0,38 128 000,1 024 800,-61 643,222 069,0,6 300,-13 662
784,785,180.0,96739771.0,4463232.0,528700.0,25358.0,285000.0,96299000.0,1442348,259117.0,957307.0,362.0,25132883.0,96299000.0,0,0,0,0,0,0,0
785,786,147.0,611.0,8570714.0,1056000.0,30919.0,336000.0,96873000.0,1476005,254937.0,0.0,129.0,21817241.0,96873000.0,35 055 000,58 770 000,221 300,13 159,-5 000,0,-6 322
786,787,141.0,945.0,823.0,1173000.0,42953.0,418000.0,98044000.0,1453620,272366.0,51376.0,1785.0,24824487.0,98044000.0,34 463 000,57 419 000,223 000,14 331,-4 000,0,1 569
787,788,18984.0,928.0,10064.0,1434000.0,0.0,996000.0,99730000.0,78539,203000.0,48369.0,1113.0,21050846.0,99730000.0,36 126 000,55 537 000,265 800,20 654,-5 000,0,-2 154
788,789,52332.0,1200.0,6926.0,1428000.0,2564.0,9765.0,26065.0,86229,0.0,26703.0,138499.0,7852.0,26065.0,36 041 000,43 474 000,195 500,24 752,-1 000,0,0
789,790,52812.0,13604.0,0.0,184758.0,784.0,7797.0,18010.0,94715,0.0,16938.0,153561.0,18475.0,18010.0,0,0,0,0,0,0,0
790,791,53662.0,13217.0,25367.0,195775.0,2324.0,5134.0,25700.0,0,426.0,49400.0,451458.0,10842.0,25700.0,543 964,13 310 100,3 806 000,162,1 300,0,10 208
791,792,736465.0,13283.0,65392.0,206582.0,1667.0,8834.0,10233.0,159512,2358.0,231005.0,212757.0,0.0,10233.0,588 378,13 365 700,2 987 000,173,1 700,0,77 964
792,793,782402.0,13110.0,52409.0,211038.0,149418.0,495800.0,9188845.0,188826,819.0,178442.0,221000.0,2868.0,9188845.0,683 524,13 742 300,2 105 000,392,1 400,0,11 916
793,794,882925.0,166777.0,41515.0,123000.0,231463.0,117300.0,9072012.0,228926,647.0,151188.0,204300.0,4791.0,9072012.0,884 331,12 592 500,-1 999 000,312,800,0,0
794,795,1115283.0,245014.0,2658.0,177000.0,212984.0,105300.0,10376031.0,277434,993.0,641962.0,196300.0,7092.0,10376031.0,0,0,0,0,0,0,0
795,796,2042000.0,261161.0,4785.0,206000.0,205996.0,178600.0,12906971.0,628451,629.0,933629.0,593100.0,5066.0,12906971.0,1 081 033,5 261 000,322 100,51 000,10 000,-45 000,872 000
796,797,2419000.0,304533.0,5720.0,277000.0,405557.0,66773.0,32370300.0,695034,1941600.0,890366.0,4830000.0,285311.0,32370300.0,1 212 152,5 556 000,409 800,57 000,14 000,58 000,930 000
797,798,2694000.0,106375.0,4093.0,366000.0,435573.0,73353.0,33552900.0,760744,1790300.0,1176198.0,4635000.0,346054.0,33552900.0,1 440 570,5 313 000,486 400,67 000,54 000,32 000,844 000
798,799,2341000.0,114116.0,5477.0,632314.0,476641.0,56065.0,35634100.0,0,1848700.0,3227000.0,4711000.0,328215.0,35634100.0,1 910 081,4 477 000,-3 400,58 000,44 000,-31 000,571 000
799,800,88695.0,159958.0,106895.0,670784.0,307060.0,0.0,35584200.0,20987000,1846800.0,3466000.0,4410000.0,329244.0,35584200.0,0,0,0,0,0,0,0
800,801,71277.0,404299.0,8660.0,696480.0,2906000.0,4282700.0,224238.0,24903000,270.0,4417000.0,98756.0,178282.0,224238.0,4 852 816,30 919 692,359 000,275 000,0,0,114 000
801,802,63405.0,4110000.0,13710.0,685800.0,2781000.0,5637500.0,268115.0,28675000,139.0,3869000.0,112995.0,176613.0,268115.0,4 862 625,37 994 988,448 000,278 000,100,0,132 700
802,803,50000.0,4621000.0,424000.0,0.0,2821000.0,2931400.0,257115.0,25861000,751.0,1817119.0,128446.0,188787.0,257115.0,5 007 294,33 828 661,309 000,273 000,0,0,91 600
803,804,48468.0,5346000.0,594000.0,0.0,2674000.0,5003900.0,0.0,17892,884.0,1796637.0,38831.0,139208.0,0.0,5 160 000,37 738 571,160 000,268 000,0,0,15 300
804,805,44891.0,4919000.0,715000.0,0.0,567923.0,31497969.0,950358.0,12158,223787.0,1747061.0,363000.0,4395000.0,950358.0,0,0,0,0,0,0,0
805,806,41813.0,3048383.0,660000.0,0.0,598558.0,23297380.0,1038980.0,18370,189101.0,1844000.0,882000.0,4475000.0,1038980.0,28 892 517,3 005 738,6 219 452,221 000,6 033,0,169 000
806,807,35409.0,2750250.0,137163.0,0.0,610788.0,23913481.0,1160940.0,751,281478.0,54097.0,2008000.0,4762000.0,1160940.0,27 394 687,3 934 628,13 416 417,273 000,0,0,-8 000
807,808,198.0,2704565.0,156100.0,19700.0,468000.0,27921347.0,0.0,5189073,255786.0,40070.0,2441000.0,4697000.0,0.0,28 778 884,4 757 372,14 765 498,172 000,9 510,0,-1 504 000
808,809,1080.0,1748000.0,130794.0,35000.0,17622.0,13008.0,11581000.0,5362897,64200.0,80909.0,76434.0,581622.0,11581000.0,21 074 956,5 237 141,10 024 567,225 000,6 688,31 795,-303 000
809,810,1826.0,38373.0,128000.0,41200.0,11259.0,67130.0,13251000.0,6217050,57400.0,95767.0,101464.0,582272.0,13251000.0,0,0,0,0,0,0,0
810,811,2215.0,37997.0,17368.0,131400.0,24030.0,50275.0,13419800.0,7595592,61700.0,9.0,240878.0,579739.0,13419800.0,24 743 000,352 684,301 220,-1 155,-19 600,0,64 900
811,812,4492400.0,20003.0,17236.0,25070.0,19232.0,187200.0,13669000.0,9066000,69100.0,68.0,81565.0,426000.0,13669000.0,25 720 000,312 531,0,-4 828,500,0,15 100
812,813,4583600.0,34779.0,17160.0,25533.0,36256.0,1643.0,17044410.0,8992600,2534000.0,112.0,9424.0,5258.0,17044410.0,27 158 000,290 981,368 209,-4 860,-6 700,0,15 300
813,814,4890000.0,3594.0,19475.0,29042.0,29707.0,1885.0,26952523.0,9233500,2654000.0,115.0,16708.0,9175.0,26952523.0,25 159 000,255 378,404 641,-3 393,300,0,18 100
814,815,4916200.0,2597.0,3017.0,0.0,37628.0,1343.0,21015478.0,8049400,3252000.0,9465200.0,23720.0,9562.0,21015478.0,0,0,0,0,0,0,0
815,816,8047.0,2773.0,3171.0,159.0,55532.0,5277.0,20611476.0,143332,2873000.0,9655500.0,46221.0,89578.0,20611476.0,6 484 600,16 482 000,479,4 145,2 799 000,74 000,-10 079
816,817,4922.0,4304.0,3447.0,153.0,6158700.0,136851.0,4490000.0,148877,20793.0,10784700.0,712700.0,13491.0,4490000.0,6 812 200,16 940 000,1 566,3 608,1 540 000,823 000,17 989
817,818,18917.0,7294400.0,2887.0,230.0,6336700.0,201425.0,5888000.0,150009,30826.0,12133200.0,1667800.0,13031.0,5888000.0,7 353 900,21 346 000,-1 676,3 525,-190 000,0,-78 713
818,819,19060.0,7856800.0,1863100.0,0.0,7487200.0,206911.0,6890000.0,0,28845.0,13807.0,760200.0,16015.0,6890000.0,6 940 000,16 898 000,-6 323,6 310,-5 145 000,0,-84 340
819,820,117959.0,7679800.0,1795800.0,15000.0,7328500.0,330324.0,7024000.0,435712,30580.0,12194.0,781200.0,20329.0,7024000.0,0,0,0,0,0,0,0
820,821,118316.0,8216600.0,1897200.0,20000.0,14741.0,852699.0,1073361.0,501765,1515000.0,62566.0,43600.0,4218700.0,1073361.0,534 464,40 810 000,3 339 000,16 066,0,0,190 200
821,822,187046.0,1204.0,4781200.0,21000.0,8762.0,746939.0,1099820.0,544672,1431000.0,64817.0,127500.0,4748200.0,1099820.0,585 308,41 774 000,2 681 000,18 422,0,0,148 000
822,823,170812.0,989.0,1591.0,93778.0,32113.0,1049803.0,1098773.0,0,1127000.0,928403.0,120000.0,6088100.0,1098773.0,704 419,42 573 000,1 976 000,10 329,0,0,159 000
823,824,688300.0,13544.0,4732.0,108898.0,36572.0,1079197.0,1078310.0,4014400,1060000.0,882344.0,1101400.0,5557800.0,1078310.0,673 076,38 128 000,927 000,18 000,0,0,113 200
824,825,692700.0,11275.0,16333.0,136051.0,408092.0,2436000.0,3390300.0,4174100,13618.0,1288167.0,281834.0,3250.0,3390300.0,0,0,0,0,0,0,0
825,826,739500.0,1837759.0,5544.0,161135.0,407085.0,2357000.0,3157100.0,4375200,13573.0,1427725.0,193088.0,2742.0,3157100.0,40 133,36 204 000,2 511 000,219 000,0,4 643 000,5 210 000
826,827,737700.0,1806040.0,77557.0,99.0,416568.0,1773000.0,3344100.0,4544900,10782.0,749100.0,134035.0,7151.0,3344100.0,57 219,35 677 000,798 000,182 000,2 000,-13 000,3 451 000
827,828,26956000.0,2250847.0,152831.0,132.0,440874.0,2951000.0,3363100.0,4616856,13918.0,758300.0,0.0,5490.0,3363100.0,71 667,37 631 000,2 553 000,129 000,-1 000,-101 000,19 000
828,829,27750000.0,2174681.0,236142.0,181.0,352900.0,1021035.0,465156.0,12554102,12822.0,963600.0,5.0,328450.0,465156.0,73 045,37 369 000,1 432 000,112 000,0,0,-8 046 000
829,830,34279000.0,292400.0,239176.0,0.0,368000.0,739576.0,480321.0,8708530,13758.0,644100.0,11.0,359194.0,480321.0,0,0,0,0,0,0,0
830,831,32732000.0,290200.0,13400.0,33000.0,360900.0,1793843.0,555199.0,6718454,14566.0,16642000.0,340.0,354652.0,555199.0,3 369 000,543 964,5 803 000,-34 900,293 811,0,104 900
831,832,314297.0,292800.0,12100.0,38000.0,334300.0,1390000.0,0.0,1922000,15343.0,19611000.0,0.0,375329.0,0.0,3 300 000,588 378,4 676 000,-32 800,321 766,0,152 300
832,833,295017.0,352100.0,29900.0,94000.0,6361000.0,38055.0,23449700.0,2225000,130200.0,27686000.0,0.0,226800.0,23449700.0,2 975 000,683 524,3 125 000,41 100,428 264,0,203 800
833,834,272136.0,4420000.0,34500.0,70000.0,13584000.0,81725.0,25505800.0,2569000,142900.0,28091000.0,0.0,230000.0,25505800.0,2 764 900,884 331,14 141 000,39 800,263 160,0,-261 300
834,835,147631.0,5360000.0,1723000.0,557000.0,14523000.0,64439.0,31223400.0,2409000,197700.0,409634.0,0.0,255800.0,31223400.0,0,0,0,0,0,0,0
835,836,2527000.0,10131000.0,1843000.0,633000.0,12493000.0,204435.0,31807800.0,216278,341200.0,375900.0,0.0,227400.0,31807800.0,2 068 800,1 081 033,87 201,12 283,12 036,0,66 000
836,837,2631000.0,9760000.0,2576000.0,737000.0,112976.0,3901.0,230296329.0,223125,136247.0,331460.0,0.0,8198000.0,230296329.0,2 035 000,1 212 152,101 345,13 958,339,0,131 000
837,838,3629000.0,238847.0,3487000.0,543000.0,101507.0,5305.0,214350592.0,251042,96727.0,77409.0,237000.0,8240000.0,214350592.0,2 010 300,1 440 570,120 373,15 736,259,0,107 000
838,839,4750000.0,236686.0,9825.0,1333700.0,99386.0,26216.0,238937217.0,267735,83879.0,4147000.0,1268000.0,8514000.0,238937217.0,1 983 900,1 910 081,184 532,17 020,0,0,-132 000
839,840,102981.0,224793.0,10769.0,1460100.0,101694.0,17577.0,237647563.0,1581800,0.0,3445000.0,393000.0,8876000.0,237647563.0,0,0,0,0,0,0,0
840,841,102450.0,205817.0,12195.0,1531500.0,3656000.0,6263900.0,1005888.0,1578600,771.0,6378000.0,1035000.0,108733.0,1005888.0,153 000,4 852 816,221 702,-12 020,6 798,0,4 371 465
841,842,102150.0,930000.0,2979.0,1405900.0,3643000.0,4556500.0,1674016.0,1564100,718.0,5223000.0,61498.0,89572.0,1674016.0,187 855,4 862 625,300 234,-4 000,3 260,0,8 401 040
842,843,100894.0,986000.0,4502000.0,28156000.0,3774000.0,5843300.0,1722021.0,1595800,817.0,607197.0,60085.0,95769.0,1722021.0,247 585,5 007 294,332 026,-3 498,4 811,0,11 624 898
843,844,14824.0,1097000.0,2102000.0,28310000.0,3422000.0,5840000.0,1828900.0,304721,0.0,565396.0,126548.0,105254.0,1828900.0,288 700,5 160 000,471 807,-2 408,0,0,6 095 525
844,845,12881.0,1125000.0,2263000.0,31550000.0,58448.0,43542.0,100873.0,318206,103000.0,429016.0,106632.0,4909000.0,100873.0,0,0,0,0,0,0,0
845,846,10094.0,328914.0,4285000.0,30401000.0,45319.0,39555.0,108543.0,346531,125000.0,636733.0,1555.0,4938000.0,108543.0,246 984,24 743 000,153 253,-33 000,0,-94 000,314 919
846,847,8110.0,336677.0,20359.0,4742.0,48671.0,47190.0,115477.0,0,89000.0,85763.0,2224.0,5057000.0,115477.0,267 900,25 720 000,115 869,-20 000,0,-23 000,453 805
847,848,2181700.0,340648.0,2181.0,6209.0,63447.0,43405.0,85453.0,5138500,132000.0,69994.0,2637.0,4498000.0,85453.0,352 011,27 158 000,137 451,-23 000,0,-3 000,396 463
848,849,1903900.0,382840.0,2176.0,12716.0,111179.0,265364.0,1064817.0,5924500,9075.0,65703.0,0.0,107322.0,1064817.0,297 041,25 159 000,156 400,-35 300,0,0,0
849,850,1769000.0,16220.0,2238.0,9502.0,123920.0,314633.0,1588233.0,5682100,9315.0,85692.0,640000.0,114737.0,1588233.0,0,0,0,0,0,0,0
850,851,1692300.0,14924.0,10648.0,98924.0,130420.0,398514.0,1618367.0,5309900,9905.0,6416200.0,1157000.0,129185.0,1618367.0,20 698 000,15 353 000,-798 246,188 600,0,0,227 377
851,852,352600.0,15820.0,8204.0,125397.0,128409.0,422843.0,1733396.0,108239683,11083.0,5631800.0,1360000.0,94202.0,1733396.0,20 407 000,15 688 000,2 546 207,142 100,0,0,282 838
852,853,1094600.0,44637.0,9595.0,136617.0,1897500.0,256300.0,2581995.0,98604177,2241.0,6345900.0,1598000.0,15414.0,2581995.0,21 954 000,16 618 000,-8 107 257,151 400,189 000,0,270 780
853,854,1047100.0,1406100.0,13521.0,145665.0,1889000.0,196700.0,2805122.0,104306735,2756.0,5761300.0,2377000.0,18380.0,2805122.0,19 321 000,17 038 000,-9 731 574,168 700,0,0,326 262
854,855,3231700.0,1330000.0,1918300.0,54547.0,1923400.0,248700.0,3288759.0,94730591,3122.0,3100.0,1820000.0,19381.0,3288759.0,0,0,0,0,0,0,0
855,856,348725.0,1827400.0,1269200.0,62237.0,1607400.0,235200.0,3604841.0,495170,0.0,120300.0,1817000.0,16586.0,3604841.0,245 710,6 484 600,3 210 000,1 587,0,0,403
856,857,313824.0,1639500.0,791900.0,55015.0,315600.0,6991000.0,17561000.0,656129,514000.0,1223500.0,2158000.0,900700.0,17561000.0,310 631,6 812 200,3 396 000,1 757,0,0,1 157
857,858,321876.0,129200.0,546400.0,0.0,361100.0,8205000.0,18472000.0,639679,523000.0,3745200.0,2504600.0,902600.0,18472000.0,443 946,7 353 900,3 399 000,2 295,0,0,-975
858,859,0.0,146100.0,35400.0,254800.0,413500.0,8544000.0,18913000.0,794300,558000.0,823105.0,2550900.0,937000.0,18913000.0,597 549,6 940 000,3 088 000,0,2 000,0,-5 762
859,860,1739.0,143900.0,112000.0,264200.0,870100.0,11902000.0,18847000.0,28089,741000.0,949094.0,2075400.0,862000.0,18847000.0,0,0,0,0,0,0,0
860,861,1572.0,236400.0,102100.0,371600.0,991337.0,48378.0,6886383.0,36701,5257000.0,987677.0,2398700.0,264100.0,6886383.0,1 101 636,545 127,491 000,-37 866,104 000,-545,1 963 000
